CCS,Adduct,SMILES
194.79,[M+H]+,Clc1ccc(cc1)C(=O)N(C1CC1)Cc1nnc(o1)c1ccc(cc1)Cl
210.28,[M+Na]+,Cc1ccc(c(c1)S(=O)(=O)N1CCN(CC1)C(=O)c1cnn(c1)c1ccccc1)C
304.3,[M+H]+,CCCCCCCCCCCCCCCCCC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])(O)[H])O)O
284.26,[M+H]+,[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCC)=O
160.59,[M-H]-,CCCc1nc2ccccc2c(c1CC)C(=O)O
213.23,[M+Na]+,CCN1CCN(CC1)C(=O)c1c(C)nn(c1C)Cc1ccccc1Cl
210.65,[M+H]+,O=S(=O)(c1ccc(c(c1)NS(=O)(=O)c1ccccc1)NCC1CCCO1)N1CCOCC1
180.38,[M+H]+,CN(C(=O)C1=Cc2c(OC1)cccc2)CCOc1ccccc1Cl
193.99,[M-H]-,O=C(N1N=C(CC1c1cccs1)c1ccco1)Cn1cnc2c(c1=O)cccc2
223.27,[M+Na]+,Clc1ccc(cn1)C(=O)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1
161.7,[M+Na]+,C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N
191.29,[M-H]-,O=C(c1ccc(cc1)c1ccccc1)Nc1cccc(c1)S(=O)(=O)N
194.19,[M+H]+,Clc1ccc(cc1)c1nnc(o1)SC(c1nnc(o1)c1cccs1)C
184.82,[M-H]-,O=C(CN1C(=O)NC(C1=O)(C)c1ccccc1)NCCC1=CCCCC1
195.35,[M+H]+,COc1ccc(cc1)N(S(=O)(=O)c1ccc(cc1)C(=O)C)Cc1ccccc1Cl
215.51,[M+Na]+,COc1ccc(cc1S(=O)(=O)N1CCOCC1)NC(=O)c1cccnc1N1CCCC1
189.82,[M+H]+,O=C(N1CCC(CC1)c1nc2c(s1)cccc2)CCc1c(C)nc2n(c1C)ncn2
208.12,[M+H]+,O=C(C(Cc1c[nH]c2c1cccc2)NC(=O)c1ccccc1Cl)NCc1ccc2c(c1)OCO2
189.43,[M+H]+,COC(=O)c1c(C)[nH]c(c1C)C(=O)OCc1onc(n1)c1ccccc1
194.27,[M+Na]+,CCOc1ccccc1C(=O)N[C@H](C(=O)Nc1ccccc1)C(C)C
191.16,[M+Na]+,O=C(C(Oc1ccc(cc1)c1nnco1)C)Nc1ccccc1c1ccccc1
201.35,[M-H]-,COc1cc(OC)c(cc1CNC(=O)c1cc(ccc1C)S(=O)(=O)C)OC
200.4,[M+Na]+,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
198.3,[M-H]-,O=C1NC2(C(=O)N1CC(=O)N1CCSC1c1ccccc1F)CCOc1c2cccc1
185.93,[M-H]-,O=C1CC(C)N(c2c(N1)cccc2)C(=O)CSc1nnc(o1)c1cccs1
183.12,[M-H]-,CCC(NC(=O)CN1C(=O)NC2(C1=O)CCCc1c2cccc1)(C)C
185.12,[M+Na]+,O=C(N1CCc2c(C1C)ccs2)c1cc2ccccc2oc1=O
218.08,[M-H]-,COc1ccc(cc1)CCNC(=O)CSc1nnc(n1c1ccccc1)c1cccs1
186.18,[M-H]-,O=C(Nc1cccc(c1C)C)CN1C(=O)NC(C1=O)(C)c1ccccc1
184.46,[M+H]+,O=S(=O)(c1cccs1)NCc1ccc(cc1)CN1CCCC1
164.11,[M-H]-,C(=O)(O)CCC(C)CCCCCCCCC(C)C
178.83,[M+H]+,Clc1ccc(cc1)c1cnc(o1)CSc1nnnn1C1CC1
247.8,[M+H]+,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
212.05,[M+Na]+,O=C(CN1C(=O)NC(C1=O)(Cc1ccccc1)c1ccccc1)NCCC1=CCCCC1
191.2,[M+H]+,CN(Cc1ccccc1N1CCCCC1)Cc1onc(n1)c1ccc(cc1)C
183.76,[M+H]+,Cn1ncc(c1)CN(C(=O)c1cccc2c1[nH]c1c2CCCC1)C
167.43,[M+Na]+,CCCCOCCCNC(=O)c1cccnc1
183.28,[M+H]+,CCCn1c(=O)c2n3c(C)c(n(c3nc2n(c1=O)C)C(CC)C)C
305.03,[M+Na]+,[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C/CCCCCCCCCC)=O)COC(CCCCCCC/C=C/CCCCCCCCCC)=O
155.05,[M+H]+,COc1ccccc1NC(=O)CCC(C)C
176.49,[M-H]-,O=C(NC1=NCCS1)CCn1c(S)nc2c(c1=O)cccc2
209.98,[M+Na]+,CCOC(=O)C=c1sc(=Cc2ccccc2OC(F)F)c(=O)n1CC(=O)N1CCOCC1
165.12,[M+H]+,CC1c2ccsc2CCN1c1ncnc2c1ccs2
198.46,[M+H]+,CCN(S(=O)(=O)c1ccc(cc1)NC(=O)c1cc(OC)ccc1Br)CC
184.1,[M+H]+,O=C(CN1C(=O)NC2(C1=O)CCCCC2)NC(=O)NC1CCCC1
205.95,[M+H]+,COc1cc(ccc1OCC(=O)N1N=C(CC1c1cccs1)c1ccco1)C(=O)C
325.5,[M+H]+,N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2C[C@@H](CCC2)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O
173.84,[M+H]+,COC(=O)C1(CCCCCC1)NC(=O)c1cc2c(o1)cccc2
178.22,[M+H]+,O=C(C1CC1)N1CCN(CC1)S(=O)(=O)C=Cc1ccccc1
220.47,[M+Na]+,Cc1ccc(cc1C(=O)N1CCCC(C1)c1nc2c(s1)cccc2)S(=O)(=O)N1CCCCC1
189.615,[M+H]+,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
195.42,[M+H]+,O=C(c1cc(nn1c1ccccc1)C1CC1)NCc1ccc2c(c1)OCO2
199.76,[M-H]-,COc1ccc(cc1)CN(C(=O)C(N1C(=O)c2c(C1=O)cc(cc2)C)C)C1CC1
172.95,[M-H]-,CC1CC(C)CN(C1)C(=O)COC(=O)c1c[nH]c2c1cccc2
222.8,[M+H]+,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(C(=O)O)(N)[H])(O)[H]
140.5,[M+H]+,COC1=CC=CC=C1N2CCNCC2
175.82,[M+H]+,COC(=O)c1cc(ccc1OC)S(=O)(=O)N1CCc2c1cccc2
207.2,[M+Na]+,O=C(NC1CCCCC1)CCCCCCCC(=O)NC1CCCCC1
188.39,[M+H]+,O=C(c1ccccc1)CSc1nnc(n1Cc1ccco1)Cc1cccs1
198.4,[M+H]+,CCN(S(=O)(=O)c1ccc(cc1)C(=O)NC(CCC(C)C)C)CC
215.1,[M+Na]+,C=CCn1c(nnc1SC(C(=O)N1CC(C)CC(C1)C)C)COc1ccccc1c1ccccc1
229.9582775,[M-H]-,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N
195.02,[M-H]-,CN1CCN(CC1)c1ccc(cc1)NC(=O)c1cc(C)cc(c1)C
182.02,[M-H]-,Cc1cc(C)n2c(n1)nc(n2)C(=O)OC(c1ccccc1Cl)C
170.73,[M+H]+,O=C(CN(C1CCCc2c1cccc2)C)Nc1ccccc1
210.96,[M+Na]+,COc1ccc(cc1)N1C(=O)C(=O)N(C1=O)CC(=O)N(C1=CCCCC1)C1CC1
201.73,[M+H]+,O=C(c1sc(nc1C)c1ccccn1)Nc1ccccc1C(=O)N1CCOCC1
200.54,[M+H]+,CCCc1ccc(cc1)C1(C)NC(=O)N(C1=O)CC(=O)c1cc(F)ccc1OC
216.93,[M-H]-,O=C(C(c1ccccc1)Sc1nc2ccccc2c(=O)n1C1CCCC1)NC1CC1
178.25,[M+H]+,CCCNC(=O)COc1ccc(cc1)NC(=O)c1ccco1
206.09,[M-H]-,Fc1ccc(cc1)C(=O)NC(C(=O)NC1CCS(=O)(=O)C1)Cc1c[nH]c2c1cccc2
196.16,[M+H]+,O=C(Nc1ccc2c(c1)CCC2)CCN1CCN(CC1)c1ncccn1
182.77,[M+Na]+,N#CC1(CCCC1)NC(=O)CSc1ncn(n1)c1ccccc1
216.92,[M+Na]+,CCN(c1nc2c(s1)cccc2)C(=O)CN(CC(=O)Nc1c(C)cc(cc1C)C)C
143.4025,[M-H]-,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
188.44,[M-H]-,O=C(C(Sc1nn2c(n1)nc(cc2C)C)C)Nc1ccccc1c1ccccc1
181.03,[M+Na]+,O=C(c1ccc(s1)CNC(=O)C)Cn1cc(ccc1=O)C(F)(F)F
182.87,[M+H]+,O=C(NC1CCCCCC1)CSc1ncnc2c1cccc2
205.26,[M+H]+,O=C(c1cc(ccc1N1CCCC1)S(=O)(=O)N1CCOCC1)NCc1ccco1
194.45,[M-H]-,CCc1ccc(cc1)c1[nH]nc(n1)SC(C(=O)N1CCC(CC1)C)C
183.09,[M+Na]+,CCN(C(=O)COC(=O)c1ccc(cc1)OC(F)F)CC
188.1,[M+Na]+,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)OP(=O)(O)O)O
201.47,[M+H]+,O=C(c1cccnc1Sc1ccc2c(c1)OCCO2)Nc1ccnn1Cc1ccco1
199.98,[M-H]-,Oc1ccc(cc1)n1nnnc1SCC(=O)N1C(CSc2c1cccc2)c1ccccc1
199.03,[M-H]-,O=C(c1ccc(c(c1)S(=O)(=O)NCc1cccnc1)Cl)NCc1ccccn1
210.48,[M+H]+,O=C(N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)CCC2)CSc1nnc(o1)c1ccco1
172.7,[M+H]+,COC=1C=C(CC2=CNC(=N)NC2=N)C=C(C1OC)OC
176.25,[M+H]+,O=C(CNC(=O)c1ccc(cc1)C)NCCc1c[nH]c2c1cccc2
198.14,[M+H]+,NC(=O)C1CCCCN1C(=O)c1cc2c(s1)n(nc2C)c1ccc(cc1)F
168.6,[M-H]-,C1=CC(=C(C=C1Br)O)OC2=C(C=C(C=C2)Br)Br
213.51,[M+Na]+,O=C(NC(=O)Nc1ccc2c(c1)OCCCO2)CSc1nnnn1C1CCCCC1
206.8,[M-H]-,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O
228.71,[M+H]+,O=C1CCCN1Cc1ccc(cc1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)CCCC2
150.31,[M+H]+,COc1ccc(cc1)c1nc2c(s1)cccc2
181.54,[M-H]-,CN1CCN(CC1)c1scc(n1)c1ccc(cc1)S(=O)(=O)N1CCCC1
198.63,[M+H]+,CCNC(=O)COc1ccc(cc1OCC)C=C1C(=O)Nc2c1cccc2
159.76,[M-H]-,CC(=O)CN1C(=O)NC(C1=O)(C)c1ccc(cc1)Cl
191.86,[M+H]+,CC1OC(C)CN(C1)C(=O)c1nn(c2ccccc2)c(=O)c2c1cccc2
173.24,[M+H]+,c1ccc(cc1)c1occ(n1)CSc1nnc(o1)c1ccco1
194.85,[M+Na]+,O=C(NC(C12CC3CC(C2)CC(C1)C3)C)CCNC(=O)c1cccs1
197.56,[M+Na]+,O=S(=O)(c1ccc2c(c1)OCCCO2)NCc1ccc(cc1)Cn1cccn1
205.54,[M+Na]+,CCOc1ccc(cc1)C(=O)N[C@H](C(=O)Nc1ccccc1OCC)C(C)C
178.59,[M-H]-,CCC(=O)Nc1ccc(c(c1)c1ccc(cc1)OC)OC(F)F
198.5,[M+Na]+,O=C1CCC(=O)N1Cc1ccc(cc1)NC(=O)C1CSC2(N1C(=O)CC2)C
199.82,[M+Na]+,O=C(CN(S(=O)(=O)c1cccc(c1)Cl)C)Nc1ccccc1Oc1ccccc1
181.88,[M-H]-,O=C(CN1CSCC1=O)Nc1scc(n1)c1ccc(c(c1)F)F
198.61,[M+H]+,CCOC(=O)COc1ccccc1C1=NN(C(C1)c1ccc(cc1)OC)C(=O)C
185.9,[M+Na]+,O=C(c1ccc2c(c1)CCCC2)Cn1cc(ccc1=O)C(F)(F)F
199.62,[M-H]-,O=C1Nc2ccccc2SC1CC(=O)N1CCN(CC1)CC=Cc1ccccc1
191.62,[M+Na]+,O=C(N1CCN(CC1)Cc1csc(n1)c1ccccc1)Cc1c[nH]c2c1cccc2
215.76,[M+H]+,O=C(CN(C(=O)CSc1nnc(n1C1CCCC1)c1ccccc1Cl)C)NCc1ccco1
187.98,[M+H]+,CCNC(=O)COC(=O)c1cccc(c1)NC(=O)c1cccs1
198.86,[M+H]+,Fc1ccc(cc1)S(=O)(=O)N1CCCN(CC1)Cc1noc(c1)c1cccs1
202.96,[M+H]+,O=C(C1COc2c(O1)cccc2)N1CCN(CC1)CC(=O)N1CCc2c1cccc2
191.34,[M+H]+,O=C(N(Cc1ccccc1C)C)Cn1nc(c(c1C)S(=O)(=O)N(C)C)C
178.61,[M-H]-,Cc1cc(C)n2c(n1)nnc2SCCOc1ccccc1C(=O)C
178.69,[M+H]+,O=C(Nc1cc(Cl)cc(c1)Cl)CNC(c1ccccc1)C
192.01,[M+H]+,Cc1ccc(cc1)N1C(=O)N(C(=O)C1C)Cc1nc2n(c1)cc(cc2)Cl
161.17,[M-H]-,CCCCCNC(=O)CCc1c[nH]c2c1cccc2
183.76,[M-H]-,COC(=O)c1cc(OC)c(cc1NC(=O)CN1CSCC1=O)OC
181.54,[M+Na]+,CC(CCc1ccccc1)NCC(=O)Nc1c(C)cccc1C
182.75,[M+H]+,O=C(C(Sc1nnc(o1)c1ccco1)C)NCc1ccc2c(c1)OCO2
203.51,[M+Na]+,O=C(N1CCN(CC1)C(=O)c1cccc(c1)S(=O)(=O)N1CCc2c(C1)cccc2)C1CC1
197.2,[M-H]-,COc1ccc(c(c1)C(=O)Nc1cccc(c1)S(=O)(=O)N1CCCCC1)Br
211.84,[M+H]+,COCCN(C(=O)c1cc(nc2c1cnn2C(C)C)C1CC1)Cc1nnc(o1)c1cccs1
195.13,[M-H]-,O=C(Cc1c(C)[nH]c2c1cc(F)cc2)NCc1ccccc1CN1CCCC1
196.0,[M+Na]+,Cc1nnc(o1)CSc1nnc(c(n1)c1ccccc1)c1ccccc1
194.99,[M+Na]+,O=C(N(c1nccs1)C1CCCCC1)C(Sc1n[nH]c(=O)n1C1CC1)C
182.83,[M-H]-,CCOc1ccc2c(c1)sc(n2)SCC(=O)NC(=O)C(C)C
178.38,[M+Na]+,O=C1NC2(C(=O)N1CN1CCN(CC1)c1ccccc1O)CCCCC2C
189.16,[M+H]+,C=CCOc1ccc(cc1)CN(C(=O)Cc1c[nH]c2c1cccc2)C
192.66,[M+H]+,COc1cccc(c1)c1noc(n1)Cn1nnc(n1)c1ccc(cc1)C
184.05,[M-H]-,Cc1noc(c1)CN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1
205.45,[M+Na]+,COc1ccc(cc1)C1CC(=NN1C(=O)COC(=O)C1=COCCO1)c1ccccc1
170.41,[M-H]-,CCC(c1ccccc1NC(=O)c1ccccc1Br)C
212.32,[M-H]-,O=C(C1CCCN(C1)C(=O)c1cccs1)N1CCN(CC1)C(=O)Nc1ccccc1
125.925,[M+H]+,CN(CC(=O)O)C(=N)N
175.97,[M+H]+,O=C(Cn1cc(Br)ccc1=O)NCCSc1ccc(cc1)C
174.91,[M+H]+,N#Cc1ccccc1NC(=O)CN(Cc1ccc(cc1)C)C
202.23,[M+H]+,CCn1c(SCC(=O)N2CCCC2c2ccc3c(c2)OCCO3)nnc1C1CC1
183.19,[M+H]+,O=C(N1CCCC1c1onc(c1)C)Cc1csc(n1)c1cscc1
185.98,[M-H]-,CCN(C(=O)CN1C(=O)NC(C1=O)(CC)c1ccc(cc1)F)c1ccc(cc1)F
163.26,[M+H]+,Brc1cncc(c1)C(=O)N1CCN(CC1)C(=O)C
214.68,[M-H]-,[C@](COP(=O)(O)OCCN)([H])(O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O
194.48,[M-H]-,O=C(Nc1ccccc1F)CNc1ccccc1C(=O)NCCc1ccccc1
181.48,[M+Na]+,O=C(Nc1ccccc1c1ccccc1)CCNC(=O)C(C)(C)C
187.93,[M-H]-,COc1ccc(cc1NC(=O)CN(CCOc1ccc(cc1)C)C)Cl
208.74,[M+Na]+,COc1ccc(cc1)C(N1CCOCC1)CNC(=O)Cn1c(nc2c1cccc2)c1cscn1
187.44,[M-H]-,O(C(=O)CCCCCCCCCCCCCCCCC)CCCC
194.75,[M+Na]+,CCC1(CC)NC(=O)N(C1=O)CC(=O)Nc1ccc(cc1)OC(F)F
221.05,[M-H]-,COc1ccc(cc1)N1CCN(CC1)C(=O)Cc1ccc(s1)S(=O)(=O)N1CCOCC1
203.24,[M-H]-,Fc1ccc(cc1)c1nnc(n1c1ccccc1)SCC(=O)N(Cc1ccccc1)C
216.01,[M-H]-,O=C1CCc2c(N1)ccc(c2)S(=O)(=O)Nc1ccc(cc1N1CCOCC1)N1CCOCC1
212.26,[M+H]+,O=C(NCc1c(C)nn(c1C)c1ccccc1)CSc1nccn1c1ccccc1C
203.25,[M+Na]+,Fc1ccc(cc1)c1ccc(s1)C(=O)Nc1ccc2c(c1)OCCCO2
194.11,[M-H]-,O=C(NC(C(=O)O)Cc1c[nH]c2c1cccc2)CCn1ccc2c1cccc2
187.27,[M-H]-,O=C(c1ccccc1Oc1ccccc1)Nc1ccnn1Cc1ccccc1
206.75,[M+Na]+,CN(CC(=O)Nc1c(C)cccc1C)CC(=O)Nc1cccc(c1)C(F)(F)F
195.37,[M+Na]+,COc1ccc(cc1NC(=O)C1CCCN1S(=O)(=O)c1c(C)noc1C)C
181.12,[M+H]+,O=C(Cn1cnc2c(c1=O)cccc2)Nc1nc2c(s1)cccc2
155.12,[M-H]-,CSCC(=O)Nc1ccc(cc1)C(=O)OC
164.37,[M-H]-,Brc1ccc(c(c1)F)OCc1nnc(o1)c1ccccc1
175.54,[M+H]+,Cc1ccccc1n1c(C)nnc1Sc1ncnc2c1scc2
178.55,[M-H]-,N#CCSc1nnc(n1c1ccccc1C)N1CCOCC1
185.73,[M-H]-,COc1ccc(cc1CN1C(=O)NC(C1=O)(CC)c1ccccc1)C(=O)C
189.45,[M+H]+,Clc1ccc(cc1)c1nnc(o1)CSc1nnc(o1)c1ccoc1C
273.21,[M-H]-,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COCCCCCCCCCCCCCCCCCCCC
198.27,[M-H]-,CCN(S(=O)(=O)c1ccccc1C#N)C1CCCCC1
223.22,[M+H]+,COc1cc2c(cc1OC)CCN(C2c1ccccc1)C(=O)CSc1nn2c(n1)nc(cc2C)C
208.88,[M+H]+,Clc1ccc(cc1)c1nn(cc1CN(C(=O)CCc1onc(n1)c1ccncc1)C)c1ccccc1
185.2,[M+H]+,O=C(Nc1noc(c1)C)COc1ccc(cc1Cl)c1ccccc1
185.57,[M+H]+,N#CCCN(c1ccc(cc1)C)C(=O)CSc1ccc(cc1)NC(=O)C
271.86,[M+H]+,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O
170.24,[M+H]+,CC(Oc1ccc2c(c1)occ(c2=O)c1ccc(cc1)F)C
187.66,[M-H]-,Clc1ccc(c(c1)C(=O)N)OCc1cc(=O)oc2c1cc(C)c(c2)C
167.28,[M+Na]+,COCCCNC(=O)C1OC(=O)c2c(C1)cccc2
181.84,[M+H]+,O=C(CN1C(=O)NC2(C1=O)CCCC2)NC1CCCCCC1
198.24,[M+H]+,O=C(C(Sc1nnc(o1)Cc1csc(n1)C)C)N1CCN(CC1)c1ccccc1
185.09,[M-H]-,CN(Cc1ccc(cc1)OC(F)F)CC(=O)Nc1ccccc1C
228.33,[M+Na]+,COc1cc(ccc1OCC(=O)N1CCOCC1)C(=O)N1CCN(CC1)CCOc1ccccc1
205.9,[M+H]+,N#Cc1ccccc1c1ccc(cc1)COC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)C
200.83,[M+H]+,O=C(CN1C(=O)CSc2c1cccc2)Nc1ccc2c(c1)NC(=O)C(O2)C
230.79,[M-H]-,COc1ccc(cc1)C1CC(=NN1C(=O)Cn1nnc(n1)c1ccc(c(c1)OC)OC)c1ccccc1
183.33,[M+H]+,Fc1ccc(c(c1)c1csc(n1)NC(=O)c1cncc(c1)Br)F
180.21,[M+H]+,CON(C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C
183.16,[M-H]-,O=C(N1CCCCC1)CNS(=O)(=O)c1ccccc1c1ccccc1
187.31,[M+H]+,CC(=C)Cn1c(=O)n(C)c2c(c1=O)n1cc(n(c1n2)C1CCCC1)C
204.01,[M+H]+,COc1ccc(cc1)C1CC(=NN1C(=O)CCC(=O)NCc1ccncc1)c1ccccc1
211.38,[M-H]-,O=C(c1cncn1c1ccccc1)N1Cc2cc3OCCOc3cc2C2(C1)CCCC2
166.48,[M-H]-,CSc1ccc(cc1)NC(=O)CN1C(=O)CCC1=O
161.73,[M-H]-,FC(Oc1ccc(cc1)C(=O)NCc1ccccn1)F
192.57,[M-H]-,CC(CC(C(=O)N1CC(C)OC(C1)C)NS(=O)(=O)c1ccc(cc1)C)C
200.6,[M+H]+,C1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
175.3,[M-H]-,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)CC[C@H]34
208.1,[M+Na]+,CSc1cccc(c1)NC(=O)C(=Cc1ccco1)n1nnnc1c1ccccc1
204.31,[M+Na]+,CCn1c(SCC(=O)NC(c2cccs2)c2ccccc2)nnc1c1ccoc1C
196.18,[M+Na]+,CC1CCc2c(C1)c1cc(ccc1[nH]2)C(=O)NCC1CCCO1
212.43,[M+Na]+,NC(=O)NC(C(=O)N(c1c(=O)[nH]c(=O)n(c1N)Cc1ccccc1)Cc1ccccc1)C(C)C
191.02,[M+Na]+,Cc1onc(c1)C(=O)N(C1CC1)Cc1nnc(o1)c1ccccc1Cl
215.08,[M-H]-,CCCCN(c1c(=O)[nH]c(=O)n(c1N)CCC)C(=O)CSc1scc(n1)c1ccccc1
177.14,[M+H]+,Clc1ccccc1c1noc(n1)CSc1nnc2n1CCCCC2
206.88,[M+H]+,COc1ccc(cc1)N1CCN(CC1)C(=O)Cc1ccc(s1)S(=O)(=O)N1CCOCC1
230.16,[M-H]-,COc1cc(cc(c1OCC(=O)N)OC)C(=O)NC(c1ccc(cc1)Br)c1ccccc1
162.67,[M+H]+,CC(C(=O)Nc1ccccc1)N1CCCCCC1
207.52,[M-H]-,O=C(Nc1ccccc1C(=O)NC1CC1)COC(=O)c1ccccc1SCC(=O)N1CCCC1
185.52,[M+H]+,Cc1nn(c(c1CN(S(=O)(=O)Cc1ccccc1)C)C)c1ccccc1
121.175944,[M-H]-,C(CC(=O)O)CC(=O)O
170.88,[M+H]+,CNC(=O)c1ccc(cc1)NC(=O)c1ccc(nc1)C
167.6,[M+H]+,CN(S(=O)(=O)c1c(Cl)cccc1Cl)C1CCN(CC1)C
184.97,[M-H]-,CCOc1ccc(cc1)NC(=O)Cn1cc(cc(c1=O)Cl)C(F)(F)F
204.41,[M+Na]+,CCc1noc(c1C(=O)OC(C(=O)Nc1ccc(cc1)F)c1ccccc1)C
206.11,[M-H]-,COc1ccc(cc1)NC(=O)c1ccccc1NC(=O)CN1CCCC1c1cccs1
220.96,[M-H]-,COc1cc(CCNC(=O)COC(=O)C2(CCCC2)c2ccccc2F)ccc1OC
285.0,[M+Na]+,[H][C@](O)(CO)COP(OC[C@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O
189.86,[M+H]+,O=C(c1cc(nn1c1ccccc1)c1ccco1)Nc1c[nH]nc1
165.64,[M-H]-,OC1CCN(CC1)C(C(=O)Nc1ccc(cn1)Cl)C
202.03,[M+Na]+,COc1cc(ccc1OC)c1scc(n1)CC(=O)N1CCN(CC1)C(=O)c1ccco1
225.19,[M+Na]+,COc1ccc(cc1)C12CC3CC(C1)CC(C2)(C3)C(=O)NCc1ccccc1CN1CCCC1
184.46,[M-H]-,O=C(C1Cc2ccccc2CN1S(=O)(=O)C)OCC(=O)c1[nH]ccc1
210.95,[M-H]-,CCOc1ccc(cc1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=Cc2c(CC1)cccc2
185.73,[M+Na]+,O=C(c1ccccc1NC(=O)c1ccccc1Br)N1CCCCC1
198.28,[M+Na]+,CCn1c(SCC(=O)N2CCN(CC2)c2ncccn2)nnc1C1CC1
169.41,[M+H]+,O=C(C1CC2CC1C=C2)N1CCN(CC1)c1ncccn1
168.26,[M+H]+,OC(=O)Cc1sc(nc1c1cccs1)c1ccccc1
199.14,[M-H]-,CCCCn1nnnc1CSc1nnc(n1c1ccccc1)c1cccs1
172.1,[M+H]+,O=C(Cn1cc(ccc1=O)C(F)(F)F)Nc1ccc(cc1C)Cl
200.49,[M+Na]+,O=C(C(c1ccccc1)Sc1nnc(n1C)c1ccccc1F)N1CCOCC1
177.39,[M+H]+,Nc1nnc(s1)SCc1ccc(cc1)c1ccccc1
168.18,[M-H]-,CN(C(=O)CCc1c[nH]c2c1cccc2)Cc1ccccc1F
211.225,[M+Na]+,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
202.12,[M+H]+,O=C(Nc1ccccc1OC(F)F)COC(=O)c1ccccc1SCC(=O)N1CCCC1
195.61,[M+Na]+,CCN(C12CC3CC(C2)CC(C1)C3)C(=O)c1ccc2c(c1)OCO2
181.94,[M-H]-,O=C(Nc1c(F)cccc1F)CN1CCN(CC1)c1ncccn1
214.48,[M+Na]+,O=C(N1CCC(CC1)C(=O)N1CCCCCC1)Cn1c(cc2c1cccc2)c1ccccc1
179.91,[M+H]+,N#Cc1ccc(cc1)CN1CCN(CC1)c1ccccc1O
182.83,[M+H]+,COc1cc(cc(c1OC)OC)C(=O)Nc1ccc(cc1C)Cl
192.75,[M+H]+,N#Cc1ccc(cc1)C(=O)N(c1ccccc1C(=O)NCc1ccco1)C
166.42,[M+H]+,C=CCNC(=O)CSc1nnc(n1C1CC1)C1CC1
205.07,[M+H]+,COc1ccc(cc1)NC(=O)C(N1CCC(CC1)c1c[nH]c2c1cccc2)C
196.19,[M+H]+,Brc1ccc(c(c1)S(=O)(=O)Nc1ccc(nc1)n1nc(cc1C)C)Br
